千代田,7630
中央,22462
港,34698
新宿,49707
文京,23665
台東,23133
墨田,29788
江東,55969
品川,47890
目黒,35358
大田,80796
世田谷,105769
渋谷,32044
中野,41091
杉並,59390
豊島,35103
北,39363
荒川,24777
板橋,61599
練馬,76358
足立,74944
葛飾,50634
江戸川,80274
八王子,47039
立川,15304
武蔵野,13456
三鷹,16848
青梅,8445
府中,22726
昭島,9915
調布,21392
町田,33406
小金井,10118
小平,15302
日野,15232
東村山,10780
国分寺,10956
国立,5760
福生,4838
狛江,7639
東大和,6299
清瀬,4818
東久留米,9223
武蔵村山,6262
多摩,10276
稲城,7779
羽村,4129
あきる野,5633
西東京,18508
瑞穂,2386
日の出,1320
檜原,71
奥多摩,213
大島,265
利島,3
新島,41
神津島,93
三宅,19
御蔵島,13
八丈,167
青ヶ島,0
小笠原,76
都外,118696
調査中,1160
