千代田,96
中央,277
港,709
新宿,2069
文京,290
台東,333
墨田,282
江東,496
品川,553
目黒,471
大田,497
世田谷,1261
渋谷,565
中野,714
杉並,582
豊島,495
北,314
荒川,220
板橋,530
練馬,622
足立,625
葛飾,311
江戸川,459
八王子,176
立川,75
武蔵野,66
三鷹,110
青梅,18
府中,145
昭島,27
調布,111
町田,140
小金井,74
小平,93
日野,50
東村山,42
国分寺,52
国立,18
福生,15
狛江,50
東大和,20
清瀬,27
東久留米,49
武蔵村山,8
多摩,71
稲城,31
羽村,6
あきる野,14
西東京,138
瑞穂,3
日の出,1
檜原,0
奥多摩,0
大島,0
利島,0
新島,0
神津島,0
三宅,0
御蔵島,1
八丈,0
青ヶ島,0
小笠原,0
都外,682
調査中,23
