千代田,1865
中央,5713
港,10121
新宿,18596
文京,5375
台東,6609
墨田,7292
江東,13260
品川,12104
目黒,10311
大田,19501
世田谷,28039
渋谷,9951
中野,12146
杉並,15652
豊島,10763
北,9521
荒川,5782
板橋,14570
練馬,17701
足立,17872
葛飾,12432
江戸川,18320
八王子,9870
立川,3259
武蔵野,3181
三鷹,3740
青梅,1675
府中,4385
昭島,1863
調布,4630
町田,7170
小金井,2182
小平,2957
日野,2845
東村山,2128
国分寺,2108
国立,1110
福生,1145
狛江,1476
東大和,1209
清瀬,1046
東久留米,1846
武蔵村山,1063
多摩,2121
稲城,1504
羽村,850
あきる野,1141
西東京,4096
瑞穂,413
日の出,168
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29463
調査中,187
