千代田,14014
中央,37961
港,57755
新宿,80431
文京,44893
台東,41715
墨田,55162
江東,106324
品川,86081
目黒,60196
大田,145861
世田谷,186629
渋谷,52400
中野,70233
杉並,105450
豊島,60485
北,68620
荒川,45221
板橋,108561
練馬,134070
足立,130708
葛飾,86795
江戸川,141388
八王子,83071
立川,28886
武蔵野,24760
三鷹,31454
青梅,15934
府中,42125
昭島,17957
調布,40763
町田,63077
小金井,19795
小平,28516
日野,28287
東村山,19914
国分寺,19547
国立,11032
福生,8491
狛江,13734
東大和,12431
清瀬,9579
東久留米,16612
武蔵村山,11432
多摩,20083
稲城,14405
羽村,7706
あきる野,10923
西東京,33684
瑞穂,4219
日の出,2273
檜原,148
奥多摩,465
大島,944
利島,29
新島,164
神津島,292
三宅,169
御蔵島,55
八丈,496
青ヶ島,5
小笠原,340
都外,245095
調査中,1967
