千代田,2994
中央,8926
港,13836
新宿,26158
文京,8449
台東,9752
墨田,11021
江東,19664
品川,18260
目黒,15005
大田,28602
世田谷,40159
渋谷,14827
中野,17977
杉並,22926
豊島,15320
北,13983
荒川,10016
板橋,22882
練馬,25847
足立,26600
葛飾,18001
江戸川,27729
八王子,14672
立川,4964
武蔵野,4706
三鷹,5526
青梅,2406
府中,6612
昭島,2942
調布,7046
町田,10564
小金井,3281
小平,4670
日野,4364
東村山,3206
国分寺,3119
国立,1727
福生,1872
狛江,2239
東大和,1784
清瀬,1694
東久留米武蔵村山,2671
多摩,3141
稲城,2220
羽村,1245
あきる野,1777
西東京,6180
瑞穂,603
日の出,317
檜原,41
奥多摩,67
大島,76
利島,1
新島,16
神津島,2
三宅,16
御蔵島,2
八丈,28
青ヶ島,0
小笠原,16
都外,39023
調査中,556
