千代田,5360
中央,16240
港,25758
新宿,38358
文京,16621
台東,17350
墨田,21796
江東,39833
品川,34452
目黒,26319
大田,58777
世田谷,75025
渋谷,23999
中野,30509
杉並,43162
豊島,26139
北,27214
荒川,18296
板橋,45039
練馬,54410
足立,53672
葛飾,37437
江戸川,60023
八王子,34283
立川,10873
武蔵野,9702
三鷹,12281
青梅,5766
府中,16146
昭島,6800
調布,14796
町田,23495
小金井,7028
小平,10454
日野,10900
東村山,7421
国分寺,7271
国立,3965
福生,3479
狛江,5399
東大和,4497
清瀬,3363
東久留米武蔵村山,6199
多摩,7334
稲城,5307
羽村,2871
あきる野,3794
西東京,12755
瑞穂,1656
日の出,833
檜原,64
奥多摩,156
大島,153
利島,1
新島,22
神津島,27
三宅,16
御蔵島,2
八丈,117
青ヶ島,0
小笠原,22
都外,81859
調査中,1015
