千代田,1584
中央,4867
港,9002
新宿,15349
文京,4542
台東,5522
墨田,6086
江東,11069
品川,9421
目黒,8710
大田,15665
世田谷,23536
渋谷,8591
中野,10315
杉並,13275
豊島,8721
北,7493
荒川,4758
板橋,12077
練馬,14393
足立,14513
葛飾,10102
江戸川,14499
八王子,7756
立川,2719
武蔵野,2620
三鷹,3086
青梅,1289
府中,3512
昭島,1483
調布,3879
町田,5660
小金井,1830
小平,2365
日野,2304
東村山,1673
国分寺,1687
国立,897
福生,864
狛江,1215
東大和,924
清瀬,780
東久留米,1483
武蔵村山,836
多摩,1732
稲城,1190
羽村,603
あきる野,915
西東京,3430
瑞穂,335
日の出,144
檜原,12
奥多摩,44
大島,61
利島,0
新島,14
神津島,1
三宅,11
御蔵島,2
八丈,13
青ヶ島,0
小笠原,10
都外,23002
調査中,238
