千代田,1828
中央,5596
港,9902
新宿,17698
文京,5212
台東,6474
墨田,7116
江東,13074
品川,11403
目黒,10115
大田,19097
世田谷,27564
渋谷,9784
中野,11936
杉並,15427
豊島,10562
北,9269
荒川,5672
板橋,14391
練馬,17264
足立,17493
葛飾,12267
江戸川,18028
八王子,9651
立川,3221
武蔵野,3113
三鷹,3687
青梅,1658
府中,4316
昭島,1848
調布,4572
町田,6966
小金井,2102
小平,2913
日野,2780
東村山,2105
国分寺,2060
国立,1102
福生,1136
狛江,1439
東大和,1195
清瀬,1028
東久留米,1816
武蔵村山,1056
多摩,2084
稲城,1477
羽村,823
あきる野,1126
西東京,4046
瑞穂,409
日の出,159
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28533
調査中,183
