千代田,1606
中央,4944
港,9063
新宿,15511
文京,4582
台東,5592
墨田,6152
江東,11209
品川,9534
目黒,8824
大田,15914
世田谷,23794
渋谷,8675
中野,10462
杉並,13401
豊島,8859
北,7637
荒川,4814
板橋,12237
練馬,14635
足立,14753
葛飾,10236
江戸川,14690
八王子,7909
立川,2751
武蔵野,2647
三鷹,3128
青梅,1306
府中,3558
昭島,1517
調布,3917
町田,5727
小金井,1850
小平,2402
日野,2353
東村山,1702
国分寺,1725
国立,906
福生,880
狛江,1228
東大和,938
清瀬,795
東久留米,1506
武蔵村山,851
多摩,1756
稲城,1197
羽村,610
あきる野,925
西東京,3468
瑞穂,339
日の出,146
檜原,12
奥多摩,44
大島,63
利島,0
新島,14
神津島,1
三宅,11
御蔵島,2
八丈,14
青ヶ島,0
小笠原,10
都外,23379
調査中,218
