千代田,1665
中央,5163
港,9333
新宿,16119
文京,4756
台東,5847
墨田,6438
江東,11781
品川,9926
目黒,9205
大田,16914
世田谷,25014
渋谷,9029
中野,10939
杉並,14030
豊島,9364
北,8117
荒川,5109
板橋,12864
練馬,15362
足立,15469
葛飾,10834
江戸川,15776
八王子,8444
立川,2895
武蔵野,2804
三鷹,3299
青梅,1407
府中,3737
昭島,1601
調布,4131
町田,6112
小金井,1915
小平,2562
日野,2489
東村山,1819
国分寺,1826
国立,981
福生,937
狛江,1311
東大和,1009
清瀬,863
東久留米,1582
武蔵村山,917
多摩,1845
稲城,1284
羽村,672
あきる野,973
西東京,3609
瑞穂,357
日の出,149
檜原,12
奥多摩,48
大島,64
利島,1
新島,14
神津島,1
三宅,11
御蔵島,2
八丈,14
青ヶ島,0
小笠原,10
都外,24676
調査中,232
