千代田,4044
中央,12149
港,20379
新宿,31857
文京,11772
台東,13136
墨田,15524
江東,28133
品川,25485
目黒,20410
大田,41365
世田谷,55058
渋谷,19133
中野,23531
杉並,31470
豊島,19972
北,18718
荒川,13772
板橋,32324
練馬,36773
足立,37001
葛飾,25697
江戸川,40432
八王子,21163
立川,7211
武蔵野,6681
三鷹,8270
青梅,3528
府中,10329
昭島,4253
調布,9970
町田,15556
小金井,4635
小平,6859
日野,6402
東村山,4785
国分寺,4500
国立,2531
福生,2484
狛江,3409
東大和,2747
清瀬,2342
東久留米武蔵村山,3995
多摩,4674
稲城,3381
羽村,1775
あきる野,2433
西東京,8487
瑞穂,918
日の出,468
檜原,52
奥多摩,85
大島,100
利島,1
新島,17
神津島,5
三宅,16
御蔵島,2
八丈,99
青ヶ島,0
小笠原,19
都外,54121
調査中,864
