千代田,8033
中央,23331
港,36261
新宿,51427
文京,24803
台東,23977
墨田,31151
江東,58551
品川,49901
目黒,36830
大田,83426
世田谷,109669
渋谷,33133
中野,42455
杉並,61472
豊島,36355
北,40728
荒川,25667
板橋,63572
練馬,78748
足立,77273
葛飾,52153
江戸川,82626
八王子,48313
立川,15835
武蔵野,13982
三鷹,17529
青梅,8700
府中,23298
昭島,10166
調布,22251
町田,34825
小金井,10472
小平,15834
日野,15706
東村山,11060
国分寺,11287
国立,5975
福生,4991
狛江,7923
東大和,6531
清瀬,4948
東久留米,9543
武蔵村山,6413
多摩,10705
稲城,8032
羽村,4251
あきる野,5793
西東京,19203
瑞穂,2487
日の出,1382
檜原,71
奥多摩,215
大島,267
利島,6
新島,46
神津島,95
三宅,22
御蔵島,13
八丈,169
青ヶ島,0
小笠原,76
都外,121422
調査中,1174
