千代田,2470
中央,7546
港,12213
新宿,23074
文京,7155
台東,8267
墨田,9219
江東,16708
品川,15434
目黒,12990
大田,24513
世田谷,35260
渋谷,12708
中野,15514
杉並,19662
豊島,13313
北,11670
荒川,8140
板橋,19097
練馬,22033
足立,22599
葛飾,15357
江戸川,22951
八王子,12767
立川,4182
武蔵野,4078
三鷹,4705
青梅,2039
府中,5599
昭島,2457
調布,5989
町田,9138
小金井,2758
小平,3930
日野,3677
東村山,2675
国分寺,2682
国立,1458
福生,1529
狛江,1883
東大和,1516
清瀬,1457
東久留米武蔵村山,2293
多摩,2700
稲城,1892
羽村,1068
あきる野,1472
西東京,5287
瑞穂,506
日の出,260
檜原,33
奥多摩,60
大島,74
利島,1
新島,16
神津島,2
三宅,15
御蔵島,2
八丈,19
青ヶ島,0
小笠原,16
都外,34604
調査中,329
