千代田,4909
中央,14594
港,23672
新宿,35679
文京,14706
台東,15904
墨田,19369
江東,34653
品川,30852
目黒,24012
大田,51833
世田谷,66351
渋谷,21859
中野,27740
杉並,38516
豊島,23814
北,23813
荒川,16597
板橋,39954
練馬,46862
足立,47014
葛飾,32772
江戸川,52301
八王子,28308
立川,9163
武蔵野,8406
三鷹,10708
青梅,4827
府中,13794
昭島,5672
調布,12826
町田,19953
小金井,5998
小平,8964
日野,8932
東村山,6117
国分寺,6032
国立,3340
福生,3077
狛江,4589
東大和,3856
清瀬,2888
東久留米武蔵村山,5237
多摩,6299
稲城,4535
羽村,2391
あきる野,3173
西東京,10516
瑞穂,1314
日の出,622
檜原,58
奥多摩,133
大島,112
利島,1
新島,20
神津島,9
三宅,16
御蔵島,2
八丈,115
青ヶ島,0
小笠原,22
都外,69976
調査中,952
