千代田,8017
中央,23282
港,36155
新宿,51363
文京,24749
台東,23893
墨田,31088
江東,58431
品川,49807
目黒,36741
大田,83283
世田谷,109500
渋谷,33013
中野,42400
杉並,61196
豊島,36294
北,40680
荒川,25636
板橋,63472
練馬,78603
足立,77215
葛飾,52091
江戸川,82538
八王子,48257
立川,15817
武蔵野,13941
三鷹,17489
青梅,8692
府中,23269
昭島,10161
調布,22203
町田,34783
小金井,10449
小平,15801
日野,15687
東村山,11049
国分寺,11279
国立,5969
福生,4982
狛江,7904
東大和,6523
清瀬,4942
東久留米,9527
武蔵村山,6409
多摩,10689
稲城,7997
羽村,4244
あきる野,5783
西東京,19173
瑞穂,2483
日の出,1382
檜原,71
奥多摩,215
大島,267
利島,5
新島,46
神津島,93
三宅,21
御蔵島,13
八丈,169
青ヶ島,0
小笠原,76
都外,121300
調査中,1174
