千代田,1905
中央,5828
港,10407
新宿,18952
文京,5483
台東,6786
墨田,7433
江東,13513
品川,12299
目黒,10516
大田,19851
世田谷,28591
渋谷,10190
中野,12418
杉並,15984
豊島,10936
北,9692
荒川,5956
板橋,14843
練馬,17936
足立,18237
葛飾,12621
江戸川,18597
八王子,10012
立川,3341
武蔵野,3251
三鷹,3820
青梅,1701
府中,4476
昭島,1898
調布,4709
町田,7296
小金井,2236
小平,3024
日野,2909
東村山,2159
国分寺,2140
国立,1135
福生,1177
狛江,1509
東大和,1233
清瀬,1076
東久留米武蔵村山,1876
多摩,2165
稲城,1529
羽村,869
あきる野,1160
西東京,4165
瑞穂,418
日の出,175
檜原,15
奥多摩,55
大島,73
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,17
青ヶ島,0
小笠原,13
都外,30001
調査中,187
