千代田,1815
中央,5554
港,9826
新宿,17561
文京,5180
台東,6417
墨田,7063
江東,12972
品川,11285
目黒,10059
大田,18950
世田谷,27384
渋谷,9710
中野,11847
杉並,15341
豊島,10467
北,9157
荒川,5610
板橋,14267
練馬,17106
足立,17257
葛飾,12076
江戸川,17771
八王子,9528
立川,3195
武蔵野,3084
三鷹,3668
青梅,1636
府中,4272
昭島,1805
調布,4535
町田,6887
小金井,2086
小平,2883
日野,2757
東村山,2084
国分寺,2051
国立,1093
福生,1109
狛江,1431
東大和,1181
清瀬,1011
東久留米,1807
武蔵村山,1040
多摩,2067
稲城,1462
羽村,810
あきる野,1105
西東京,3994
瑞穂,404
日の出,157
檜原,12
奥多摩,54
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28089
調査中,190
