千代田,2020
中央,6126
港,10902
新宿,19718
文京,5787
台東,7153
墨田,7832
江東,14243
品川,12944
目黒,11119
大田,20751
世田谷,30090
渋谷,10687
中野,13040
杉並,16790
豊島,11476
北,10112
荒川,6390
板橋,15619
練馬,18771
足立,19222
葛飾,13141
江戸川,19421
八王子,10569
立川,3523
武蔵野,3430
三鷹,4046
青梅,1777
府中,4693
昭島,2015
調布,4988
町田,7669
小金井,2357
小平,3218
日野,3034
東村山,2297
国分寺,2295
国立,1196
福生,1278
狛江,1612
東大和,1288
清瀬,1202
東久留米武蔵村山,1969
多摩,2258
稲城,1606
羽村,917
あきる野,1235
西東京,4417
瑞穂,443
日の出,190
檜原,19
奥多摩,55
大島,74
利島,1
新島,15
神津島,2
三宅,14
御蔵島,2
八丈,18
青ヶ島,0
小笠原,14
都外,31089
調査中,203
