千代田,6586
中央,19558
港,30435
新宿,44519
文京,20389
台東,20339
墨田,26114
江東,48661
品川,41971
目黒,31291
大田,71876
世田谷,92330
渋谷,28315
中野,36252
杉並,52381
豊島,30886
北,34278
荒川,21900
板橋,54368
練馬,67443
足立,65416
葛飾,45395
江戸川,71866
八王子,41955
立川,13338
武蔵野,11807
三鷹,14924
青梅,7286
府中,20108
昭島,8411
調布,18443
町田,29155
小金井,8938
小平,13055
日野,13674
東村山,9415
国分寺,9431
国立,4931
福生,4200
狛江,6638
東大和,5416
清瀬,4221
東久留米,7983
武蔵村山,5483
多摩,9057
稲城,6910
羽村,3653
あきる野,4876
西東京,16141
瑞穂,2022
日の出,1141
檜原,68
奥多摩,175
大島,202
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,120
青ヶ島,0
小笠原,23
都外,101786
