千代田,1484
中央,4567
港,8598
新宿,14447
文京,4275
台東,5162
墨田,5682
江東,10312
品川,8862
目黒,8141
大田,14430
世田谷,21873
渋谷,8058
中野,9620
杉並,12388
豊島,8065
北,6810
荒川,4464
板橋,11141
練馬,13421
足立,13519
葛飾,9281
江戸川,13257
八王子,6949
立川,2482
武蔵野,2411
三鷹,2846
青梅,1168
府中,3231
昭島,1362
調布,3586
町田,5208
小金井,1723
小平,2171
日野,2081
東村山,1521
国分寺,1544
国立,804
福生,778
狛江,1112
東大和,837
清瀬,706
東久留米,1321
武蔵村山,729
多摩,1606
稲城,1078
羽村,544
あきる野,835
西東京,3163
瑞穂,303
日の出,138
檜原,11
奥多摩,32
大島,59
利島,0
新島,6
神津島,1
三宅,11
御蔵島,2
八丈,12
青ヶ島,0
小笠原,10
都外,21382
調査中,237
