千代田,7160
中央,21353
港,32937
新宿,47468
文京,22452
台東,22097
墨田,28129
江東,53016
品川,45543
目黒,33532
大田,76998
世田谷,100017
渋谷,30583
中野,38974
杉並,56422
豊島,33379
北,37328
荒川,23546
板橋,58488
練馬,72649
足立,70829
葛飾,48527
江戸川,76968
八王子,44920
立川,14450
武蔵野,12780
三鷹,16054
青梅,7894
府中,21730
昭島,9428
調布,20172
町田,31581
小金井,9655
小平,14524
日野,14556
東村山,10189
国分寺,10346
国立,5425
福生,4541
狛江,7164
東大和,5895
清瀬,4576
東久留米,8703
武蔵村山,5926
多摩,9769
稲城,7480
羽村,3955
あきる野,5359
西東京,17512
瑞穂,2228
日の出,1243
檜原,70
奥多摩,205
大島,215
利島,1
新島,36
神津島,91
三宅,18
御蔵島,13
八丈,127
青ヶ島,0
小笠原,72
都外,112099
調査中,1130
