千代田,6478
中央,19262
港,29984
新宿,43979
文京,20076
台東,20016
墨田,25743
江東,47742
品川,41290
目黒,30783
大田,70843
世田谷,90823
渋谷,27924
中野,35719
杉並,51508
豊島,30424
北,33606
荒川,21503
板橋,53635
練馬,66232
足立,64430
葛飾,44778
江戸川,70542
八王子,41341
立川,13174
武蔵野,11597
三鷹,14694
青梅,7169
府中,19760
昭島,8296
調布,18121
町田,28627
小金井,8763
小平,12765
日野,13517
東村山,9250
国分寺,9236
国立,4832
福生,4150
狛江,6511
東大和,5334
清瀬,4148
東久留米,7760
武蔵村山,5423
多摩,8938
稲城,6759
羽村,3586
あきる野,4761
西東京,15878
瑞穂,1992
日の出,1124
檜原,68
奥多摩,174
大島,200
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,119
青ヶ島,0
小笠原,23
都外,100054
調査中,1085
