千代田,1339
中央,4127
港,7907
新宿,13213
文京,3896
台東,4667
墨田,5130
江東,9157
品川,7757
目黒,7262
大田,12639
世田谷,19360
渋谷,7251
中野,8592
杉並,11000
豊島,7076
北,6051
荒川,4011
板橋,9963
練馬,11834
足立,12010
葛飾,8137
江戸川,11554
八王子,5932
立川,2185
武蔵野,2117
三鷹,2515
青梅,1062
府中,2837
昭島,1200
調布,3107
町田,4511
小金井,1525
小平,1874
日野,1793
東村山,1315
国分寺,1359
国立,700
福生,694
狛江,975
東大和,724
清瀬,618
東久留米,1134
武蔵村山,615
多摩,1427
稲城,907
羽村,485
あきる野,753
西東京,2743
瑞穂,259
日の出,129
檜原,10
奥多摩,28
大島,59
利島,0
新島,4
神津島,1
三宅,7
御蔵島,2
八丈,10
青ヶ島,0
小笠原,6
都外,19270
調査中,156
