千代田,1855
中央,5684
港,10053
新宿,18503
文京,5340
台東,6566
墨田,7258
江東,13217
品川,12059
目黒,10251
大田,19425
世田谷,27912
渋谷,9908
中野,12079
杉並,15586
豊島,10726
北,9467
荒川,5734
板橋,14517
練馬,17649
足立,17808
葛飾,12400
江戸川,18277
八王子,9843
立川,3252
武蔵野,3167
三鷹,3732
青梅,1669
府中,4374
昭島,1859
調布,4616
町田,7139
小金井,2176
小平,2943
日野,2838
東村山,2123
国分寺,2097
国立,1106
福生,1143
狛江,1468
東大和,1207
清瀬,1042
東久留米,1845
武蔵村山,1060
多摩,2113
稲城,1502
羽村,844
あきる野,1140
西東京,4089
瑞穂,412
日の出,167
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29375
調査中,186
