千代田,6274
中央,18875
港,29432
新宿,43214
文京,19645
台東,19688
墨田,25223
江東,46799
品川,40348
目黒,30121
大田,69302
世田谷,88800
渋谷,27433
中野,35107
杉並,50353
豊島,29886
北,32777
荒川,21115
板橋,52554
練馬,64872
足立,63051
葛飾,43901
江戸川,69597
八王子,40546
立川,12915
武蔵野,11352
三鷹,14354
青梅,6985
府中,19322
昭島,8158
調布,17717
町田,28000
小金井,8539
小平,12462
日野,13198
東村山,9009
国分寺,9033
国立,4716
福生,4040
狛江,6339
東大和,5254
清瀬,4048
東久留米,7543
武蔵村山,5339
多摩,8755
稲城,6616
羽村,3465
あきる野,4598
西東京,15526
瑞穂,1934
日の出,1106
檜原,66
奥多摩,173
大島,198
利島,1
新島,26
神津島,51
三宅,17
御蔵島,12
八丈,119
青ヶ島,0
小笠原,22
都外,97904
調査中,1073
