千代田,6354
中央,19026
港,29668
新宿,43486
文京,19809
台東,19806
墨田,25428
江東,47328
品川,40774
目黒,30413
大田,69840
世田谷,89644
渋谷,27644
中野,35341
杉並,50836
豊島,30146
北,33139
荒川,21266
板橋,53050
練馬,65443
足立,63696
葛飾,44229
江戸川,69982
八王子,40932
立川,13103
武蔵野,11501
三鷹,14553
青梅,7082
府中,19578
昭島,8253
調布,17956
町田,28280
小金井,8663
小平,12607
日野,13329
東村山,9144
国分寺,9184
国立,4794
福生,4126
狛江,6448
東大和,5311
清瀬,4108
東久留米,7644
武蔵村山,5406
多摩,8831
稲城,6683
羽村,3550
あきる野,4684
西東京,15663
瑞穂,1968
日の出,1115
檜原,67
奥多摩,174
大島,199
利島,1
新島,29
神津島,51
三宅,17
御蔵島,12
八丈,119
青ヶ島,0
小笠原,23
都外,98873
調査中,1077
