千代田,1573
中央,4822
港,8955
新宿,15243
文京,4512
台東,5502
墨田,6043
江東,11000
品川,9325
目黒,8660
大田,15520
世田谷,23348
渋谷,8545
中野,10250
杉並,13143
豊島,8631
北,7465
荒川,4723
板橋,11964
練馬,14300
足立,14448
葛飾,9996
江戸川,14397
八王子,7684
立川,2691
武蔵野,2588
三鷹,3065
青梅,1274
府中,3494
昭島,1469
調布,3848
町田,5624
小金井,1816
小平,2345
日野,2286
東村山,1659
国分寺,1679
国立,891
福生,854
狛江,1201
東大和,916
清瀬,772
東久留米,1461
武蔵村山,831
多摩,1724
稲城,1181
羽村,598
あきる野,904
西東京,3406
瑞穂,332
日の出,142
檜原,12
奥多摩,44
大島,61
利島,0
新島,10
神津島,1
三宅,11
御蔵島,2
八丈,12
青ヶ島,0
小笠原,10
都外,22761
調査中,238
