千代田,3568
中央,10531
港,17527
新宿,29206
文京,10184
台東,11451
墨田,13099
江東,23742
品川,21817
目黒,17909
大田,35045
世田谷,47733
渋谷,17011
中野,20925
杉並,27141
豊島,17656
北,16566
荒川,12062
板橋,27384
練馬,31046
足立,31527
葛飾,21694
江戸川,33736
八王子,17895
立川,5971
武蔵野,5600
三鷹,6703
青梅,2792
府中,8268
昭島,3532
調布,8335
町田,13043
小金井,3874
小平,5741
日野,5347
東村山,3954
国分寺,3666
国立,2080
福生,2049
狛江,2732
東大和,2215
清瀬,2017
東久留米武蔵村山,3204
多摩,3859
稲城,2775
羽村,1420
あきる野,1986
西東京,7244
瑞穂,692
日の出,347
檜原,44
奥多摩,70
大島,89
利島,1
新島,17
神津島,3
三宅,16
御蔵島,2
八丈,70
青ヶ島,0
小笠原,18
都外,46376
調査中,719
