千代田,1831
中央,5607
港,9917
新宿,17718
文京,5227
台東,6492
墨田,7134
江東,13101
品川,11434
目黒,10128
大田,19125
世田谷,27602
渋谷,9800
中野,11953
杉並,15437
豊島,10578
北,9284
荒川,5682
板橋,14412
練馬,17297
足立,17535
葛飾,12292
江戸川,18079
八王子,9668
立川,3226
武蔵野,3119
三鷹,3696
青梅,1663
府中,4321
昭島,1853
調布,4579
町田,6989
小金井,2109
小平,2916
日野,2785
東村山,2110
国分寺,2063
国立,1102
福生,1139
狛江,1445
東大和,1198
清瀬,1032
東久留米,1820
武蔵村山,1056
多摩,2090
稲城,1481
羽村,829
あきる野,1131
西東京,4052
瑞穂,409
日の出,165
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28626
調査中,182
