千代田,4973
中央,14913
港,23965
新宿,36102
文京,14960
台東,16107
墨田,19749
江東,35434
品川,31393
目黒,24349
大田,52877
世田谷,67792
渋谷,22201
中野,28194
杉並,39172
豊島,24153
北,24270
荒川,16801
板橋,40740
練馬,48126
足立,47903
葛飾,33569
江戸川,53511
八王子,29368
立川,9436
武蔵野,8605
三鷹,10914
青梅,4994
府中,14057
昭島,5903
調布,13112
町田,20423
小金井,6090
小平,9244
日野,9306
東村山,6296
国分寺,6271
国立,3463
福生,3143
狛江,4703
東大和,3990
清瀬,2951
東久留米武蔵村山,5403
多摩,6451
稲城,4612
羽村,2463
あきる野,3248
西東京,10801
瑞穂,1364
日の出,642
檜原,58
奥多摩,137
大島,116
利島,1
新島,21
神津島,17
三宅,16
御蔵島,2
八丈,115
青ヶ島,0
小笠原,22
都外,72044
調査中,965
