千代田,9919
中央,27279
港,44077
新宿,61510
文京,32130
台東,29716
墨田,39106
江東,74127
品川,62110
目黒,45373
大田,103220
世田谷,136955
渋谷,40119
中野,52082
杉並,75557
豊島,44620
北,49673
荒川,32301
板橋,77208
練馬,95434
足立,91518
葛飾,62355
江戸川,100578
八王子,57081
立川,19560
武蔵野,17362
三鷹,22070
青梅,10370
府中,28875
昭島,12315
調布,28461
町田,42939
小金井,13503
小平,18951
日野,18968
東村山,13139
国分寺,13692
国立,7419
福生,5817
狛江,9637
東大和,8215
清瀬,6118
東久留米,11351
武蔵村山,7842
多摩,12985
稲城,9534
羽村,4960
あきる野,7035
西東京,23251
瑞穂,2841
日の出,1596
檜原,101
奥多摩,251
大島,351
利島,16
新島,84
神津島,176
三宅,65
御蔵島,28
八丈,223
青ヶ島,0
小笠原,186
都外,138206
調査中,1394
