千代田,1923
中央,5877
港,10525
新宿,19095
文京,5537
台東,6851
墨田,7495
江東,13638
品川,12374
目黒,10612
大田,20012
世田谷,28804
渋谷,10275
中野,12530
杉並,16125
豊島,11039
北,9757
荒川,6012
板橋,14962
練馬,18072
足立,18375
葛飾,12705
江戸川,18745
八王子,10100
立川,3370
武蔵野,3274
三鷹,3849
青梅,1706
府中,4508
昭島,1913
調布,4745
町田,7359
小金井,2253
小平,3046
日野,2938
東村山,2182
国分寺,2169
国立,1143
福生,1186
狛江,1524
東大和,1239
清瀬,1087
東久留米武蔵村山,1890
多摩,2179
稲城,1536
羽村,873
あきる野,1172
西東京,4197
瑞穂,424
日の出,175
檜原,17
奥多摩,55
大島,73
利島,1
新島,14
神津島,2
三宅,14
御蔵島,2
八丈,17
青ヶ島,0
小笠原,14
都外,30170
調査中,188
