千代田,6054
中央,18443
港,28739
新宿,42237
文京,19115
台東,19234
墨田,24512
江東,45560
品川,39317
目黒,29351
大田,67496
世田谷,86520
渋谷,26817
中野,34308
杉並,49151
豊島,29240
北,31818
荒川,20587
板橋,51168
練馬,63061
足立,61688
葛飾,42788
江戸川,67942
八王子,39552
立川,12595
武蔵野,11066
三鷹,14014
青梅,6772
府中,18864
昭島,7957
調布,17268
町田,27259
小金井,8280
小平,12091
日野,12832
東村山,8756
国分寺,8770
国立,4614
福生,3979
狛江,6166
東大和,5145
清瀬,3931
東久留米,7325
武蔵村山,5242
多摩,8551
稲城,6398
羽村,3345
あきる野,4462
西東京,15136
瑞穂,1893
日の出,1086
檜原,66
奥多摩,173
大島,194
利島,1
新島,24
神津島,51
三宅,17
御蔵島,12
八丈,119
青ヶ島,0
小笠原,22
都外,95046
調査中,1059
