千代田,1859
中央,5692
港,10068
新宿,18523
文京,5349
台東,6571
墨田,7268
江東,13221
品川,12072
目黒,10268
大田,19441
世田谷,27947
渋谷,9915
中野,12096
杉並,15598
豊島,10737
北,9483
荒川,5741
板橋,14535
練馬,17661
足立,17819
葛飾,12407
江戸川,18283
八王子,9845
立川,3253
武蔵野,3170
三鷹,3734
青梅,1669
府中,4375
昭島,1859
調布,4623
町田,7141
小金井,2177
小平,2944
日野,2840
東村山,2124
国分寺,2101
国立,1108
福生,1143
狛江,1472
東大和,1207
清瀬,1042
東久留米,1845
武蔵村山,1060
多摩,2113
稲城,1502
羽村,845
あきる野,1140
西東京,4091
瑞穂,412
日の出,167
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29403
調査中,186
