千代田,1831
中央,5604
港,9916
新宿,17714
文京,5221
台東,6488
墨田,7119
江東,13093
品川,11419
目黒,10123
大田,19119
世田谷,27594
渋谷,9794
中野,11946
杉並,15434
豊島,10575
北,9283
荒川,5676
板橋,14408
練馬,17289
足立,17522
葛飾,12286
江戸川,18067
八王子,9662
立川,3224
武蔵野,3116
三鷹,3691
青梅,1658
府中,4321
昭島,1851
調布,4579
町田,6981
小金井,2106
小平,2916
日野,2785
東村山,2110
国分寺,2061
国立,1102
福生,1138
狛江,1444
東大和,1196
清瀬,1031
東久留米,1818
武蔵村山,1056
多摩,2089
稲城,1481
羽村,827
あきる野,1129
西東京,4050
瑞穂,409
日の出,164
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28601
調査中,182
