千代田,5590
中央,16983
港,26925
新宿,39613
文京,17494
台東,17988
墨田,22775
江東,41967
品川,36220
目黒,27273
大田,61961
世田谷,79270
渋谷,24975
中野,31833
杉並,45215
豊島,27314
北,28707
荒川,19087
板橋,47231
練馬,57810
足立,56654
葛飾,39329
江戸川,62979
八王子,36386
立川,11560
武蔵野,10243
三鷹,12944
青梅,6199
府中,17222
昭島,7273
調布,15711
町田,24914
小金井,7454
小平,10993
日野,11505
東村山,7984
国分寺,7833
国立,4215
福生,3700
狛江,5693
東大和,4737
清瀬,3633
東久留米武蔵村山,6650
多摩,7838
稲城,5668
羽村,3086
あきる野,4056
西東京,13718
瑞穂,1730
日の出,910
檜原,66
奥多摩,164
大島,160
利島,1
新島,22
神津島,38
三宅,16
御蔵島,2
八丈,118
青ヶ島,0
小笠原,22
都外,87443
調査中,1037
