千代田,1887
中央,5772
港,10279
新宿,18784
文京,5424
台東,6710
墨田,7379
江東,13385
品川,12232
目黒,10434
大田,19711
世田谷,28387
渋谷,10081
中野,12318
杉並,15851
豊島,10874
北,9603
荒川,5899
板橋,14743
練馬,17843
足立,18069
葛飾,12513
江戸川,18472
八王子,9955
立川,3309
武蔵野,3228
三鷹,3790
青梅,1685
府中,4444
昭島,1884
調布,4676
町田,7250
小金井,2217
小平,2991
日野,2878
東村山,2147
国分寺,2125
国立,1121
福生,1159
狛江,1497
東大和,1223
清瀬,1057
東久留米武蔵村山,1867
多摩,2142
稲城,1518
羽村,858
あきる野,1155
西東京,4131
瑞穂,414
日の出,168
檜原,15
奥多摩,55
大島,73
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29754
調査中,187
