千代田,6519
中央,19387
港,30161
新宿,44181
文京,20185
台東,20139
墨田,25862
江東,48180
品川,41529
目黒,30959
大田,71223
世田谷,91373
渋谷,28080
中野,35913
杉並,51889
豊島,30595
北,33866
荒川,21662
板橋,53863
練馬,66728
足立,64805
葛飾,45036
江戸川,71246
八王子,41597
立川,13227
武蔵野,11677
三鷹,14786
青梅,7207
府中,19898
昭島,8328
調布,18253
町田,28847
小金井,8821
小平,12887
日野,13574
東村山,9320
国分寺,9294
国立,4861
福生,4166
狛江,6560
東大和,5358
清瀬,4174
東久留米,7858
武蔵村山,5431
多摩,8968
稲城,6811
羽村,3611
あきる野,4805
西東京,15982
瑞穂,2004
日の出,1129
檜原,68
奥多摩,175
大島,201
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,119
青ヶ島,0
小笠原,23
都外,100597
調査中,1091
