千代田,851
中央,2612
港,5301
新宿,8783
文京,2401
台東,2969
墨田,3224
江東,5307
品川,4710
目黒,4404
大田,7854
世田谷,11712
渋谷,4666
中野,5221
杉並,6430
豊島,4260
北,3648
荒川,2604
板橋,6064
練馬,7148
足立,7425
葛飾,5496
江戸川,6861
八王子,3943
立川,1326
武蔵野,1278
三鷹,1512
青梅,791
府中,1844
昭島,789
調布,1899
町田,2622
小金井,930
小平,1113
日野,1148
東村山,815
国分寺,807
国立,426
福生,475
狛江,592
東大和,454
清瀬,390
東久留米,651
武蔵村山,367
多摩,889
稲城,537
羽村,343
あきる野,545
西東京,1541
瑞穂,179
日の出,105
檜原,10
奥多摩,25
大島,23
利島,0
新島,1
神津島,1
三宅,4
御蔵島,2
八丈,9
青ヶ島,0
小笠原,4
都外,13496
調査中,76
