千代田,4935
中央,14608
港,23832
新宿,35834
文京,14791
台東,15955
墨田,19509
江東,35076
品川,31077
目黒,24180
大田,52275
世田谷,67043
渋谷,22040
中野,27923
杉並,38732
豊島,23978
北,23924
荒川,16653
板橋,40387
練馬,47585
足立,47343
葛飾,33122
江戸川,52999
八王子,28819
立川,9307
武蔵野,8502
三鷹,10819
青梅,4949
府中,13909
昭島,5793
調布,12984
町田,20173
小金井,6048
小平,9094
日野,9078
東村山,6202
国分寺,6175
国立,3416
福生,3120
狛江,4648
東大和,3933
清瀬,2927
東久留米武蔵村山,5298
多摩,6372
稲城,4567
羽村,2443
あきる野,3224
西東京,10642
瑞穂,1352
日の出,631
檜原,58
奥多摩,134
大島,114
利島,1
新島,20
神津島,9
三宅,16
御蔵島,2
八丈,115
青ヶ島,0
小笠原,22
都外,70576
調査中,958
