千代田,4698
中央,14163
港,22911
新宿,34917
文京,14063
台東,15325
墨田,18579
江東,33283
品川,29678
目黒,23240
大田,49711
世田谷,63881
渋谷,21255
中野,26731
杉並,36924
豊島,22931
北,22687
荒川,15960
板橋,38427
練馬,44814
足立,44432
葛飾,31185
江戸川,49880
八王子,26748
立川,8740
武蔵野,8003
三鷹,10149
青梅,4501
府中,13062
昭島,5331
調布,12096
町田,18913
小金井,5618
小平,8472
日野,8155
東村山,5831
国分寺,5684
国立,3158
福生,2923
狛江,4284
東大和,3622
清瀬,2746
東久留米武蔵村山,4991
多摩,5933
稲城,4195
羽村,2180
あきる野,2932
西東京,10043
瑞穂,1192
日の出,578
檜原,55
奥多摩,125
大島,108
利島,1
新島,19
神津島,8
三宅,17
御蔵島,2
八丈,109
青ヶ島,0
小笠原,22
都外,66827
調査中,937
