千代田,10162
中央,27803
港,44747
新宿,62255
文京,32777
台東,30249
墨田,39942
江東,75248
品川,63166
目黒,45935
大田,104879
世田谷,139094
渋谷,40606
中野,52941
杉並,76858
豊島,45212
北,50177
荒川,32874
板橋,78326
練馬,96735
足立,93249
葛飾,63231
江戸川,101660
八王子,58031
立川,19868
武蔵野,17606
三鷹,22355
青梅,10464
府中,29353
昭島,12452
調布,29044
町田,43558
小金井,13683
小平,19537
日野,19403
東村山,13479
国分寺,13930
国立,7527
福生,5852
狛江,9781
東大和,8387
清瀬,6284
東久留米,11773
武蔵村山,8020
多摩,13318
稲城,9699
羽村,4995
あきる野,7111
西東京,23867
瑞穂,2848
日の出,1608
檜原,101
奥多摩,252
大島,368
利島,17
新島,85
神津島,177
三宅,73
御蔵島,35
八丈,233
青ヶ島,0
小笠原,192
都外,140611
調査中,1425
