千代田,7596
中央,22396
港,34627
新宿,49613
文京,23609
台東,23084
墨田,29704
江東,55814
品川,47793
目黒,35277
大田,80630
世田谷,105494
渋谷,31966
中野,41027
杉並,59228
豊島,35025
北,39265
荒川,24722
板橋,61456
練馬,76189
足立,74808
葛飾,50549
江戸川,80133
八王子,46963
立川,15275
武蔵野,13417
三鷹,16800
青梅,8436
府中,22693
昭島,9888
調布,21330
町田,33309
小金井,10092
小平,15277
日野,15207
東村山,10767
国分寺,10933
国立,5741
福生,4825
狛江,7617
東大和,6290
清瀬,4809
東久留米,9207
武蔵村山,6246
多摩,10244
稲城,7767
羽村,4124
あきる野,5620
西東京,18458
瑞穂,2374
日の出,1318
檜原,71
奥多摩,213
大島,264
利島,3
新島,39
神津島,93
三宅,19
御蔵島,13
八丈,166
青ヶ島,0
小笠原,76
都外,118423
調査中,1160
