千代田,1791
中央,5527
港,9776
新宿,17404
文京,5139
台東,6365
墨田,7019
江東,12881
品川,11072
目黒,10009
大田,18825
世田谷,27196
渋谷,9642
中野,11785
杉並,15246
豊島,10375
北,9050
荒川,5573
板橋,14128
練馬,16949
足立,17056
葛飾,11951
江戸川,17586
八王子,9428
立川,3173
武蔵野,3058
三鷹,3643
青梅,1615
府中,4219
昭島,1775
調布,4499
町田,6813
小金井,2073
小平,2858
日野,2738
東村山,2061
国分寺,2027
国立,1081
福生,1079
狛江,1425
東大和,1160
清瀬,997
東久留米,1796
武蔵村山,1028
多摩,2049
稲城,1449
羽村,789
あきる野,1090
西東京,3956
瑞穂,395
日の出,155
檜原,12
奥多摩,54
大島,69
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,27794
調査中,189
