千代田,1768
中央,5485
港,9735
新宿,17250
文京,5098
台東,6319
墨田,6950
江東,12794
品川,10946
目黒,9916
大田,18636
世田谷,26959
渋谷,9574
中野,11699
杉並,15142
豊島,10255
北,8963
荒川,5529
板橋,13986
練馬,16805
足立,16848
葛飾,11791
江戸川,17424
八王子,9329
立川,3125
武蔵野,3016
三鷹,3609
青梅,1575
府中,4150
昭島,1753
調布,4463
町田,6747
小金井,2051
小平,2831
日野,2696
東村山,2029
国分寺,2003
国立,1070
福生,1046
狛江,1415
東大和,1142
清瀬,982
東久留米,1772
武蔵村山,1015
多摩,2029
稲城,1423
羽村,770
あきる野,1064
西東京,3923
瑞穂,383
日の出,154
檜原,12
奥多摩,54
大島,67
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,27401
調査中,187
