千代田,4106
中央,12335
港,20570
新宿,32213
文京,11934
台東,13188
墨田,15828
江東,28546
品川,25885
目黒,20710
大田,42272
世田谷,55922
渋谷,19382
中野,23845
杉並,31766
豊島,20292
北,19048
荒川,14051
板橋,32877
練馬,37557
足立,37784
葛飾,26193
江戸川,41378
八王子,21621
立川,7340
武蔵野,6758
三鷹,8404
青梅,3592
府中,10522
昭島,4311
調布,10119
町田,15794
小金井,4686
小平,6995
日野,6570
東村山,4879
国分寺,4587
国立,2580
福生,2522
狛江,3467
東大和,2801
清瀬,2364
東久留米武蔵村山,4078
多摩,4767
稲城,3454
羽村,1804
あきる野,2464
西東京,8605
瑞穂,934
日の出,474
檜原,52
奥多摩,86
大島,100
利島,1
新島,17
神津島,5
三宅,16
御蔵島,2
八丈,100
青ヶ島,0
小笠原,19
都外,54873
調査中,873
