千代田,6963
中央,20774
港,32152
新宿,46405
文京,21693
台東,21502
墨田,27362
江東,51537
品川,44376
目黒,32785
大田,75283
世田谷,97406
渋谷,29843
中野,37956
杉並,55060
豊島,32582
北,36272
荒川,22945
板橋,57003
練馬,70926
足立,69011
葛飾,47519
江戸川,75160
八王子,43796
立川,14017
武蔵野,12431
三鷹,15623
青梅,7731
府中,21160
昭島,9076
調布,19575
町田,30800
小金井,9367
小平,14002
日野,14277
東村山,9888
国分寺,10043
国立,5266
福生,4421
狛江,6976
東大和,5734
清瀬,4474
東久留米,8466
武蔵村山,5787
多摩,9531
稲城,7309
羽村,3872
あきる野,5208
西東京,16996
瑞穂,2157
日の出,1218
檜原,70
奥多摩,185
大島,208
利島,1
新島,31
神津島,62
三宅,18
御蔵島,13
八丈,122
青ヶ島,0
小笠原,50
都外,108209
調査中,1120
