千代田,1890
中央,5796
港,10326
新宿,18833
文京,5442
台東,6729
墨田,7392
江東,13409
品川,12260
目黒,10466
大田,19755
世田谷,28455
渋谷,10118
中野,12349
杉並,15875
豊島,10894
北,9618
荒川,5910
板橋,14780
練馬,17859
足立,18127
葛飾,12554
江戸川,18503
八王子,9974
立川,3320
武蔵野,3239
三鷹,3801
青梅,1692
府中,4451
昭島,1887
調布,4685
町田,7261
小金井,2223
小平,3001
日野,2887
東村山,2150
国分寺,2132
国立,1127
福生,1162
狛江,1502
東大和,1227
清瀬,1060
東久留米武蔵村山,1872
多摩,2145
稲城,1521
羽村,865
あきる野,1157
西東京,4136
瑞穂,416
日の出,171
檜原,15
奥多摩,55
大島,73
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29841
調査中,187
