千代田,15034
中央,41134
港,61768
新宿,86059
文京,48724
台東,45230
墨田,60095
江東,115683
品川,92937
目黒,64929
大田,158245
世田谷,202699
渋谷,55888
中野,75838
杉並,114949
豊島,64985
北,74256
荒川,48662
板橋,118562
練馬,147017
足立,143410
葛飾,95368
江戸川,153585
八王子,92661
立川,32289
武蔵野,27467
三鷹,34466
青梅,17986
府中,46608
昭島,19876
調布,45070
町田,70067
小金井,22251
小平,32340
日野,31344
東村山,21849
国分寺,21934
国立,12351
福生,9351
狛江,15266
東大和,13867
清瀬,10759
東久留米,18521
武蔵村山,12857
多摩,22282
稲城,15926
羽村,8776
あきる野,12313
西東京,37320
瑞穂,4749
日の出,2541
檜原,168
奥多摩,515
大島,1112
利島,31
新島,187
神津島,348
三宅,224
御蔵島,62
八丈,645
青ヶ島,7
小笠原,363
都外,272705
調査中,2063
