千代田,5271
中央,15958
港,25360
新宿,37866
文京,16277
台東,17116
墨田,21429
江東,38813
品川,33748
目黒,25887
大田,57534
世田谷,73365
渋谷,23550
中野,29955
杉並,42257
豊島,25685
北,26566
荒川,17968
板橋,44172
練馬,53091
足立,52280
葛飾,36565
江戸川,58683
八王子,33107
立川,10568
武蔵野,9489
三鷹,11959
青梅,5601
府中,15673
昭島,6622
調布,14416
町田,22808
小金井,6824
小平,10185
日野,10609
東村山,7174
国分寺,7021
国立,3842
福生,3365
狛江,5227
東大和,4391
清瀬,3253
東久留米武蔵村山,6018
多摩,7096
稲城,5133
羽村,2790
あきる野,3663
西東京,12301
瑞穂,1594
日の出,807
檜原,62
奥多摩,154
大島,148
利島,1
新島,22
神津島,27
三宅,16
御蔵島,2
八丈,116
青ヶ島,0
小笠原,22
都外,79762
調査中,1008
