千代田,1828
中央,5600
港,9910
新宿,17706
文京,5216
台東,6479
墨田,7116
江東,13084
品川,11410
目黒,10119
大田,19105
世田谷,27576
渋谷,9787
中野,11941
杉並,15430
豊島,10571
北,9270
荒川,5673
板橋,14397
練馬,17275
足立,17505
葛飾,12275
江戸川,18042
八王子,9657
立川,3224
武蔵野,3115
三鷹,3690
青梅,1658
府中,4317
昭島,1851
調布,4576
町田,6974
小金井,2102
小平,2915
日野,2784
東村山,2108
国分寺,2060
国立,1102
福生,1137
狛江,1441
東大和,1196
清瀬,1029
東久留米,1817
武蔵村山,1056
多摩,2084
稲城,1479
羽村,823
あきる野,1129
西東京,4047
瑞穂,409
日の出,162
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28568
調査中,182
