千代田,4221
中央,12711
港,21048
新宿,32719
文京,12309
台東,13707
墨田,16332
江東,29443
品川,26603
目黒,21177
大田,43637
世田谷,57453
渋谷,19695
中野,24393
杉並,32839
豊島,20781
北,19831
荒川,14388
板橋,33974
練馬,38818
足立,38993
葛飾,27115
江戸川,42896
八王子,22366
立川,7576
武蔵野,6973
三鷹,8732
青梅,3716
府中,10970
昭島,4488
調布,10401
町田,16320
小金井,4850
小平,7244
日野,6862
東村山,5049
国分寺,4828
国立,2672
福生,2564
狛江,3599
東大和,2949
清瀬,2431
東久留米武蔵村山,4278
多摩,5001
稲城,3560
羽村,1855
あきる野,2532
西東京,8873
瑞穂,978
日の出,487
檜原,52
奥多摩,94
大島,101
利島,1
新島,18
神津島,5
三宅,16
御蔵島,2
八丈,103
青ヶ島,0
小笠原,21
都外,57561
調査中,886
