千代田,7336
中央,21714
港,33535
新宿,48315
文京,22935
台東,22511
墨田,28783
江東,54045
品川,46421
目黒,34165
大田,78381
世田谷,101990
渋谷,31190
中野,39776
杉並,57601
豊島,33977
北,38090
荒川,23982
板橋,59629
練馬,74000
足立,72347
葛飾,49264
江戸川,78316
八王子,45849
立川,14831
武蔵野,13067
三鷹,16369
青梅,8069
府中,22154
昭島,9623
調布,20625
町田,32247
小金井,9818
小平,14780
日野,14821
東村山,10405
国分寺,10577
国立,5547
福生,4659
狛江,7329
東大和,6050
清瀬,4650
東久留米,8900
武蔵村山,6058
多摩,9967
稲城,7592
羽村,4033
あきる野,5466
西東京,17839
瑞穂,2280
日の出,1276
檜原,71
奥多摩,210
大島,227
利島,1
新島,37
神津島,92
三宅,19
御蔵島,13
八丈,157
青ヶ島,0
小笠原,72
都外,114696
調査中,1144
