千代田,1514
中央,4633
港,8704
新宿,14705
文京,4346
台東,5267
墨田,5787
江東,10452
品川,8978
目黒,8289
大田,14656
世田谷,22275
渋谷,8199
中野,9698
杉並,12619
豊島,8228
北,6968
荒川,4539
板橋,11392
練馬,13670
足立,13764
葛飾,9482
江戸川,13547
八王子,7123
立川,2542
武蔵野,2483
三鷹,2897
青梅,1205
府中,3307
昭島,1389
調布,3656
町田,5343
小金井,1749
小平,2227
日野,2141
東村山,1554
国分寺,1586
国立,840
福生,793
狛江,1146
東大和,861
清瀬,726
東久留米,1352
武蔵村山,760
多摩,1658
稲城,1104
羽村,554
あきる野,857
西東京,3218
瑞穂,313
日の出,139
檜原,11
奥多摩,35
大島,60
利島,0
新島,6
神津島,1
三宅,11
御蔵島,2
八丈,12
青ヶ島,0
小笠原,10
都外,21755
調査中,253
