千代田,11144
中央,29770
港,48026
新宿,66829
文京,35611
台東,32863
墨田,42852
江東,83112
品川,68562
目黒,49526
大田,114481
世田谷,150800
渋谷,43567
中野,57099
杉並,82877
豊島,49036
北,53456
荒川,35753
板橋,85091
練馬,105506
足立,98974
葛飾,68413
江戸川,110470
八王子,63400
立川,21862
武蔵野,19298
三鷹,24421
青梅,11439
府中,32332
昭島,13740
調布,31656
町田,47791
小金井,15117
小平,21273
日野,21231
東村山,14631
国分寺,15191
国立,8305
福生,6290
狛江,10714
東大和,9250
清瀬,6886
東久留米,12795
武蔵村山,8670
多摩,14736
稲城,10798
羽村,5494
あきる野,7898
西東京,25910
瑞穂,3108
日の出,1703
檜原,116
奥多摩,313
大島,472
利島,25
新島,102
神津島,184
三宅,98
御蔵島,44
八丈,273
青ヶ島,3
小笠原,241
都外,153540
調査中,1565
