千代田,5418
中央,16397
港,26001
新宿,38658
文京,16816
台東,17497
墨田,22037
江東,40195
品川,34772
目黒,26531
大田,59435
世田谷,75839
渋谷,24184
中野,30814
杉並,43614
豊島,26335
北,27541
荒川,18441
板橋,45498
練馬,55087
足立,54216
葛飾,37766
江戸川,60721
八王子,34845
立川,11040
武蔵野,9785
三鷹,12433
青梅,5864
府中,16341
昭島,6885
調布,14986
町田,23810
小金井,7092
小平,10571
日野,11041
東村山,7532
国分寺,7399
国立,4003
福生,3524
狛江,5469
東大和,4549
清瀬,3434
東久留米武蔵村山,6286
多摩,7434
稲城,5375
羽村,2920
あきる野,3868
西東京,12969
瑞穂,1676
日の出,847
檜原,64
奥多摩,156
大島,155
利島,1
新島,22
神津島,27
三宅,16
御蔵島,2
八丈,118
青ヶ島,0
小笠原,22
都外,83124
調査中,1018
