千代田,7759
中央,22686
港,35069
新宿,50110
文京,23954
台東,23286
墨田,30169
江東,56682
品川,48390
目黒,35683
大田,81463
世田谷,106851
渋谷,32307
中野,41391
杉並,59848
豊島,35429
北,39750
荒川,24981
板橋,62126
練馬,76978
足立,75662
葛飾,51072
江戸川,80821
八王子,47349
立川,15429
武蔵野,13617
三鷹,17044
青梅,8549
府中,22874
昭島,10002
調布,21640
町田,33843
小金井,10211
小平,15438
日野,15362
東村山,10851
国分寺,11047
国立,5804
福生,4873
狛江,7698
東大和,6388
清瀬,4854
東久留米,9327
武蔵村山,6324
多摩,10399
稲城,7832
羽村,4168
あきる野,5688
西東京,18746
瑞穂,2431
日の出,1329
檜原,71
奥多摩,213
大島,265
利島,5
新島,44
神津島,93
三宅,19
御蔵島,13
八丈,167
青ヶ島,0
小笠原,76
都外,119621
調査中,1170
