千代田,1737
中央,5403
港,9635
新宿,16924
文京,5025
台東,6194
墨田,6830
江東,12550
品川,10707
目黒,9761
大田,18226
世田谷,26474
渋谷,9424
中野,11512
杉並,14869
豊島,10006
北,8733
荒川,5431
板橋,13701
練馬,16459
足立,16432
葛飾,11558
江戸川,16978
八王子,9071
立川,3067
武蔵野,2965
三鷹,3518
青梅,1531
府中,4023
昭島,1710
調布,4383
町田,6579
小金井,2009
小平,2749
日野,2645
東村山,1972
国分寺,1956
国立,1049
福生,1012
狛江,1396
東大和,1103
清瀬,959
東久留米,1713
武蔵村山,998
多摩,1999
稲城,1392
羽村,739
あきる野,1042
西東京,3846
瑞穂,375
日の出,153
檜原,12
奥多摩,52
大島,66
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,26650
調査中,202
