千代田,1786
中央,5515
港,9766
新宿,17366
文京,5128
台東,6351
墨田,6998
江東,12856
品川,11053
目黒,9992
大田,18781
世田谷,27123
渋谷,9624
中野,11758
杉並,15215
豊島,10343
北,9012
荒川,5557
板橋,14085
練馬,16908
足立,17000
葛飾,11898
江戸川,17526
八王子,9393
立川,3161
武蔵野,3049
三鷹,3637
青梅,1601
府中,4196
昭島,1767
調布,4491
町田,6798
小金井,2069
小平,2845
日野,2723
東村山,2049
国分寺,2022
国立,1075
福生,1070
狛江,1421
東大和,1154
清瀬,995
東久留米,1795
武蔵村山,1019
多摩,2039
稲城,1442
羽村,779
あきる野,1081
西東京,3945
瑞穂,390
日の出,154
檜原,12
奥多摩,54
大島,69
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,27713
調査中,191
