千代田,7074
中央,21123
港,32591
新宿,46986
文京,22133
台東,21797
墨田,27807
江東,52372
品川,45063
目黒,33230
大田,76248
世田谷,98887
渋谷,30251
中野,38586
杉並,55766
豊島,33018
北,36901
荒川,23310
板橋,57961
練馬,71893
足立,70076
葛飾,48086
江戸川,76244
八王子,44470
立川,14264
武蔵野,12617
三鷹,15858
青梅,7829
府中,21477
昭島,9303
調布,19934
町田,31250
小金井,9524
小平,14270
日野,14432
東村山,10063
国分寺,10210
国立,5348
福生,4481
狛江,7077
東大和,5821
清瀬,4527
東久留米,8592
武蔵村山,5865
多摩,9640
稲城,7406
羽村,3914
あきる野,5298
西東京,17294
瑞穂,2186
日の出,1233
檜原,70
奥多摩,193
大島,214
利島,1
新島,32
神津島,83
三宅,18
御蔵島,13
八丈,122
青ヶ島,0
小笠原,70
都外,110555
調査中,1128
