千代田,6610
中央,19619
港,30534
新宿,44641
文京,20456
台東,20408
墨田,26185
江東,48891
品川,42172
目黒,31406
大田,72114
世田谷,92668
渋谷,28421
中野,36353
杉並,52520
豊島,31011
北,34411
荒川,21972
板橋,54491
練馬,67724
足立,65682
葛飾,45583
江戸川,72077
八王子,42106
立川,13436
武蔵野,11850
三鷹,14985
青梅,7332
府中,20182
昭島,8479
調布,18535
町田,29261
小金井,8981
小平,13139
日野,13704
東村山,9454
国分寺,9479
国立,4966
福生,4229
狛江,6675
東大和,5451
清瀬,4245
東久留米,8023
武蔵村山,5510
多摩,9079
稲城,6938
羽村,3679
あきる野,4896
西東京,16200
瑞穂,2041
日の出,1146
檜原,68
奥多摩,175
大島,202
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,120
青ヶ島,0
小笠原,24
都外,102234
調査中,1101
