千代田,2048
中央,6190
港,11029
新宿,20007
文京,5872
台東,7250
墨田,7927
江東,14335
品川,13145
目黒,11263
大田,21081
世田谷,30282
渋谷,10876
中野,13228
杉並,17061
豊島,11597
北,10171
荒川,6521
板橋,15815
練馬,18994
足立,19439
葛飾,13270
江戸川,19662
八王子,10728
立川,3582
武蔵野,3499
三鷹,4098
青梅,1800
府中,4795
昭島,2067
調布,5061
町田,7797
小金井,2400
小平,3280
日野,3100
東村山,2335
国分寺,2332
国立,1218
福生,1287
狛江,1620
東大和,1309
清瀬,1223
東久留米武蔵村山,1992
多摩,2288
稲城,1623
羽村,924
あきる野,1238
西東京,4499
瑞穂,445
日の出,196
檜原,22
奥多摩,55
大島,74
利島,1
新島,15
神津島,2
三宅,14
御蔵島,2
八丈,18
青ヶ島,0
小笠原,14
都外,31329
調査中,204
