千代田,675
中央,2011
港,4120
新宿,7142
文京,1922
台東,2334
墨田,2522
江東,4068
品川,3622
目黒,3396
大田,6488
世田谷,9006
渋谷,3642
中野,4082
杉並,5023
豊島,3299
北,2779
荒川,1999
板橋,4663
練馬,5494
足立,6006
葛飾,4353
江戸川,5269
八王子,2932
立川,996
武蔵野,985
三鷹,1216
青梅,681
府中,1379
昭島,637
調布,1530
町田,2052
小金井,697
小平,831
日野,912
東村山,631
国分寺,578
国立,332
福生,395
狛江,440
東大和,371
清瀬,290
東久留米,507
武蔵村山,308
多摩,674
稲城,414
羽村,286
あきる野,414
西東京,1204
瑞穂,144
日の出,68
檜原,6
奥多摩,20
大島,22
利島,0
新島,0
神津島,1
三宅,4
御蔵島,1
八丈,7
青ヶ島,0
小笠原,3
都外,9602
調査中,72
