千代田,6181
中央,18647
港,29087
新宿,42766
文京,19408
台東,19454
墨田,24829
江東,46240
品川,39852
目黒,29746
大田,68465
世田谷,87727
渋谷,27182
中野,34737
杉並,49827
豊島,29542
北,32349
荒川,20863
板橋,51833
練馬,63985
足立,62371
葛飾,43391
江戸川,68762
八王子,40051
立川,12774
武蔵野,11194
三鷹,14185
青梅,6882
府中,19074
昭島,8081
調布,17481
町田,27612
小金井,8406
小平,12273
日野,13036
東村山,8876
国分寺,8909
国立,4666
福生,4008
狛江,6249
東大和,5213
清瀬,3989
東久留米,7428
武蔵村山,5305
多摩,8648
稲城,6516
羽村,3406
あきる野,4535
西東京,15344
瑞穂,1915
日の出,1095
檜原,66
奥多摩,173
大島,197
利島,1
新島,24
神津島,51
三宅,17
御蔵島,12
八丈,119
青ヶ島,0
小笠原,22
都外,96542
調査中,1065
